image_name,lat,lon,geometry,index_right
28.2178_77.4409.png,28.2178,77.4409,POINT (150641.35200583504 3126464.3309559026),17
28.2178_77.4443.png,28.2178,77.4443,POINT (150975.3321471397 3126454.513564179),17
28.2178_77.4558.png,28.2178,77.4558,POINT (152104.9657934059 3126421.3775501694),17
28.2178_77.4646.png,28.2178,77.4646,POINT (152969.37583453231 3126396.0941360164),17
28.2178_77.4734.png,28.2178,77.4734,POINT (153833.78131840006 3126370.8738713874),17
28.2178_77.4822.png,28.2178,77.4822,POINT (154698.18225635536 3126345.7167540793),24
28.2178_77.4910.png,28.2178,77.491,POINT (155562.5786597347 3126320.6227818956),24
28.2178_77.4944.png,28.2178,77.4944,POINT (155896.54878536973 3126310.9442946264),24
28.2178_77.5058.png,28.2178,77.5058,POINT (157016.32605241542 3126278.561679845),24
28.2178_77.5146.png,28.2178,77.5146,POINT (157880.7103508886 3126253.6370405904),24
28.2178_77.5234.png,28.2178,77.5234,POINT (158745.09015654324 3126228.7755384133),24
28.2178_77.5322.png,28.2178,77.5322,POINT (159609.46548072557 3126203.9771711426),5
28.2178_77.5410.png,28.2178,77.541,POINT (160473.8363347727 3126179.241936611),5
28.2178_77.5443.png,28.2178,77.5443,POINT (160797.97425490036 3126169.9824996297),5
28.2178_77.5557.png,28.2178,77.5557,POINT (161917.7186174795 3126138.063659324),5
28.2178_77.5645.png,28.2178,77.5645,POINT (162782.07758982322 3126113.4970073276),5
28.2178_77.5733.png,28.2178,77.5733,POINT (163646.43213366554 3126088.993480165),5
28.2178_77.5821.png,28.2178,77.5821,POINT (164510.782260344 3126064.5530756963),5
28.2178_77.5909.png,28.2178,77.5909,POINT (165375.1279812015 3126040.175791787),5
28.2178_77.5944.png,28.2178,77.5944,POINT (165718.90062534047 3126030.497825477),5
28.2178_77.6058.png,28.2178,77.6058,POINT (166838.61242684076 3125999.0445282604),5
28.2178_77.6146.png,28.2178,77.6146,POINT (167702.9463384259 3125974.837228916),5
28.2178_77.6234.png,28.2178,77.6234,POINT (168567.27588607714 3125950.6930422937),5
28.2178_77.6322.png,28.2178,77.6322,POINT (169431.60108113615 3125926.611966282),5
28.2178_77.6410.png,28.2178,77.641,POINT (170295.9219349444 3125902.593998779),5
28.2178_77.6443.png,28.2178,77.6443,POINT (170620.04113820847 3125893.6035307),5
28.2266_76.8558.png,28.2266,76.8558,POINT (93189.99539268925 3129270.5825291974),26
28.2266_76.8646.png,28.2266,76.8646,POINT (94054.67141367041 3129240.981939375),23
28.2266_76.8734.png,28.2266,76.8734,POINT (94919.34210707893 3129211.4446752165),23
28.2266_76.8822.png,28.2266,76.8822,POINT (95784.00748424412 3129181.9707341404),23
28.2266_76.8910.png,28.2266,76.891,POINT (96648.66755650548 3129152.5601135683),23
28.2266_76.8943.png,28.2266,76.8943,POINT (96972.91371824441 3129141.5474551464),23
28.2266_76.9057.png,28.2266,76.9057,POINT (98093.03110315587 3129103.572234098),23
28.2266_76.9145.png,28.2266,76.9145,POINT (98957.67706445174 3129074.330695469),23
28.2266_76.9233.png,28.2266,76.9233,POINT (99822.31776243914 3129045.152467934),23
28.2266_76.9321.png,28.2266,76.9321,POINT (100686.9532084571 3129016.037548943),23
28.2266_76.9409.png,28.2266,76.9409,POINT (101551.58341383573 3128986.9859359497),23
28.2266_76.9443.png,28.2266,76.9443,POINT (101885.64368296124 3128975.778403198),23
28.2266_76.9558.png,28.2266,76.9558,POINT (103015.5476400691 3128937.940605061),23
28.2266_76.9646.png,28.2266,76.9646,POINT (103880.16378782474 3128909.0594740156),23
28.2266_76.9734.png,28.2266,76.9734,POINT (104744.77473679982 3128880.2416396155),23
28.2266_76.9822.png,28.2266,76.9822,POINT (105609.38049832988 3128851.4870993434),23
28.2266_76.9910.png,28.2266,76.991,POINT (106473.98108374863 3128822.7958506835),23
28.2266_76.9944.png,28.2266,76.9944,POINT (106808.02992608008 3128811.7275457606),23
28.2266_77.0058.png,28.2266,77.0058,POINT (107928.07042669854 3128774.6851131395),23
28.2266_77.0146.png,28.2266,77.0146,POINT (108792.65718668653 3128746.163588712),23
28.2266_77.0234.png,28.2266,77.0234,POINT (109657.23881229223 3128717.705346691),23
28.2266_77.0322.png,28.2266,77.0322,POINT (110521.81531485164 3128689.310384589),23
28.2266_77.0410.png,28.2266,77.041,POINT (111386.38670569845 3128660.978699924),23
28.2266_77.0443.png,28.2266,77.0443,POINT (111710.5996617169 3128650.3706313837),23
28.2266_77.0557.png,28.2266,77.0557,POINT (112830.60254498891 3128613.793038043),23
28.2266_77.0645.png,28.2266,77.0645,POINT (113695.16034078837 3128585.6303207767),18
28.2266_77.0733.png,28.2266,77.0733,POINT (114559.7130664789 3128557.530871884),18
